id,cf1,cf2,cf3
189,2.41,0.92,5.8
190,1.28,0.86,6.08
191,1.67,1.28,4.57
192,1.99,1.13,5.08
193,1.89,1.5,5.07
194,1.21,0.97,4.12
195,2.01,1.73,3.85
196,1.17,1.27,3.53
197,1.14,1.63,3.78
198,1.47,1.38,3.57
199,1.02,1.57,2.93
200,0.64,1.48,2.39
201,2.14,1.97,3.61
202,2.1,1.89,7.34
203,2.19,1.05,6.05
204,2.58,2.22,2.18
205,2.66,2.16,6.97
206,1.36,1.98,8.49
207,2.35,1.67,5.17
208,3.28,0.85,6.87
209,2.82,1.61,8.0
210,1.66,0.82,5.86
211,2.62,1.29,6.03
212,2.21,1.26,6.33
213,2.37,1.36,7.13
214,2.1,1.25,4.14
215,1.67,1.42,6.13
216,2.3,1.35,5.37
217,1.68,1.41,5.11
218,1.14,1.1,4.07
219,1.55,1.05,3.22
220,1.18,1.82,3.54
221,0.85,1.69,4.81
222,1.3,1.86,4.45
223,0.64,1.56,3.83
224,0.7,1.24,3.02
225,0.69,1.67,3.09
226,1.58,1.54,6.33
227,2.65,1.96,6.83
228,2.6,1.67,5.83
229,2.85,1.9,7.76
230,2.0,1.46,3.88
231,2.5,1.24,6.91
232,2.26,1.2,8.45
233,2.77,2.07,7.15
234,2.44,1.15,8.16
235,2.13,1.15,8.56
236,2.2,1.35,6.2
237,2.39,1.39,4.52
238,2.13,1.16,7.17
239,2.08,1.05,4.78
240,1.81,1.58,5.46
241,1.22,1.22,5.93
242,1.33,1.93,3.43
243,1.55,1.29,4.7
244,0.75,1.63,3.38
245,0.88,1.39,4.69
246,0.96,1.46,4.02
247,1.11,1.49,3.47
248,1.03,1.54,2.97
249,0.74,2.15,2.79
250,0.55,1.79,2.78
251,1.14,1.86,6.08
252,2.06,1.31,6.98
253,2.89,1.5,7.96
254,1.3,1.32,5.32
255,3.07,1.61,8.82
256,2.83,1.38,6.29
257,1.85,1.5,2.82
258,2.57,1.39,6.56
259,2.59,1.44,5.7
260,2.2,1.09,8.02
261,2.61,1.01,5.1
262,1.78,1.43,4.93
263,2.08,1.34,3.75
264,1.43,1.96,6.73
265,1.17,1.23,4.7
266,1.65,0.87,3.91
267,1.3,1.4,4.36
268,1.84,1.32,3.57
269,1.38,1.71,3.87
270,1.47,1.2,3.53
271,0.89,1.41,3.44
272,1.1,2.07,3.33
273,0.8,1.17,3.14
274,0.86,1.56,2.5
275,0.6,1.6,1.9
276,0.8,1.76,6.61
277,1.93,1.76,5.97
278,2.48,1.67,8.38
279,2.53,1.5,8.55
280,2.2,1.51,4.82
281,2.78,1.74,5.59
282,1.58,1.39,7.12
283,2.2,1.7,6.49
284,1.94,1.07,4.49
285,1.21,1.64,7.39
286,1.82,0.88,6.51
287,1.29,1.27,7.39
288,2.06,1.65,3.9
289,1.71,1.28,4.03
290,1.57,1.36,5.13
291,1.46,1.58,3.97
292,1.13,1.42,5.57
293,0.94,1.21,2.92
294,1.18,1.83,3.7
295,1.36,1.54,3.09
296,1.03,1.49,2.37
297,0.97,1.84,2.18
298,0.63,1.47,2.61
299,0.72,1.3,2.0
300,0.62,1.82,2.01
301,1.78,1.14,7.66
302,1.93,1.3,7.94
303,1.81,1.71,7.55
304,1.8,0.99,6.76
305,1.61,1.2,7.96
306,1.7,1.05,5.14
307,1.0,1.51,6.04
308,1.82,1.3,9.07
309,2.31,1.33,6.89
310,1.63,0.94,5.77
311,1.8,1.2,4.35
312,1.3,0.9,7.48
313,1.96,1.31,5.36
314,1.77,1.54,5.32
315,1.69,2.24,4.4
316,0.69,0.81,4.33
317,1.45,1.39,3.17
318,1.34,1.18,4.12
319,0.93,1.17,3.67
320,1.0,1.71,3.49
321,0.47,2.16,3.05
322,0.83,1.14,2.79
323,0.83,1.47,1.96
324,0.45,2.03,2.06
325,0.28,1.4,2.8
326,2.22,1.48,7.46
327,1.71,1.89,7.01
328,1.09,0.69,12.08
329,1.56,1.31,7.43
330,2.16,0.93,6.66
331,1.38,1.37,6.54
332,1.38,1.36,7.29
333,1.98,1.69,4.8
334,1.8,1.2,4.04
335,1.19,1.26,4.63
336,2.27,1.11,4.05
337,2.02,1.12,5.28
338,1.41,1.23,4.47
339,1.57,1.09,3.79
340,1.29,1.55,3.61
341,1.18,2.07,2.34
342,1.16,2.08,3.69
343,0.87,1.99,3.48
344,1.11,1.22,3.35
345,0.72,1.63,3.41
346,0.74,2.09,2.33
347,0.87,1.93,1.94
348,0.46,2.3,2.9
349,0.57,1.85,2.77
350,0.24,1.47,1.15
351,1.99,0.87,5.32
352,1.99,1.14,6.64
353,2.0,1.4,8.72
354,1.69,1.6,5.25
355,1.43,1.39,5.07
356,1.26,1.15,7.44
357,1.16,1.4,3.11
358,1.23,1.24,7.58
359,1.25,0.78,6.08
360,1.44,0.93,6.05
361,1.75,1.57,4.42
362,1.04,1.67,3.73
363,1.96,1.24,3.42
364,1.63,1.6,3.65
365,1.56,1.73,5.09
366,1.15,1.34,3.0
367,1.01,1.75,3.83
368,0.71,2.21,3.83
369,0.67,1.9,4.28
370,0.78,1.97,3.67
371,1.05,1.9,2.87
372,0.7,1.46,2.48
373,0.48,2.15,2.3
374,0.4,2.33,2.54
375,0.35,1.96,1.59
376,1.34,1.55,7.66
377,1.78,1.26,7.11
378,1.44,1.23,4.93
379,0.94,1.36,7.0
380,1.64,1.22,5.52
381,1.85,0.9,6.24
382,1.3,1.22,7.4
383,1.24,1.03,5.32
384,0.98,1.45,5.37
385,1.52,1.07,5.68
386,1.36,1.09,4.56
387,1.98,1.26,3.81
388,1.1,1.67,4.73
389,0.99,1.42,5.71
390,1.04,1.56,4.94
391,0.42,1.42,4.04
392,0.98,1.97,3.87
393,0.85,1.12,3.61
394,0.73,1.9,1.74
395,0.63,1.77,2.18
396,0.62,2.42,2.39
397,0.65,1.89,2.45
398,0.59,2.12,2.57
399,0.31,1.45,1.51
400,0.28,1.89,1.67
401,1.42,1.19,5.08
402,1.5,1.09,7.86
403,1.18,1.43,6.68
404,1.38,1.57,3.68
405,1.59,1.29,5.03
406,1.56,0.77,3.91
407,1.44,1.15,5.13
408,1.45,0.92,4.03
409,0.99,1.6,4.79
410,0.78,0.93,4.83
411,0.79,0.6,4.51
412,1.08,1.07,4.61
413,1.1,1.59,1.89
414,1.15,1.52,4.62
415,0.98,1.78,2.85
416,1.08,1.54,2.28
417,0.97,1.83,3.62
418,0.84,1.96,2.55
419,0.64,1.61,2.22
420,0.54,2.29,2.88
421,0.46,2.34,2.05
422,0.4,1.96,1.84
423,0.43,1.96,1.71
424,0.31,1.98,1.36
425,0.21,1.97,1.29
426,1.08,0.7,8.17
427,1.59,1.17,5.11
428,1.51,0.96,7.0
429,1.33,0.97,6.4
430,1.12,0.93,6.05
431,1.28,1.31,5.96
432,1.57,1.0,5.2
433,0.94,0.88,6.12
434,1.2,1.08,3.96
435,1.11,1.07,4.1
436,1.26,1.36,4.62
437,1.25,1.62,3.47
438,1.37,1.37,3.49
439,1.11,0.95,4.02
440,0.78,1.2,2.61
441,0.81,0.95,3.13
442,0.53,2.13,2.97
443,0.79,1.62,1.84
444,0.82,1.69,3.1
445,0.67,2.05,3.51
446,0.58,2.04,1.95
447,0.27,2.28,1.7
448,0.2,1.7,1.56
449,0.19,2.19,1.52
450,0.18,2.13,1.17
451,0.92,0.89,5.27
452,1.09,1.1,6.17
453,1.38,1.08,4.02
454,1.01,0.9,5.05
455,1.28,0.72,3.85
456,1.53,0.98,6.37
457,0.89,0.76,5.02
458,1.14,1.03,5.05
459,1.24,1.03,4.9
460,0.97,0.99,4.87
461,1.06,1.05,3.77
462,0.98,1.46,4.22
463,0.74,1.54,3.53
464,1.08,1.59,2.67
465,1.01,0.98,3.28
466,0.4,2.37,3.0
467,0.35,1.29,2.4
468,0.64,2.04,2.72
469,0.67,2.03,2.66
470,0.59,2.55,2.24
471,0.36,1.86,1.42
472,0.34,2.3,1.68
473,0.24,1.22,2.04
474,0.16,2.07,1.55
475,0.06,1.22,1.38
476,1.25,0.9,5.67
477,0.61,0.73,4.17
478,1.14,0.67,4.81
479,1.3,0.74,3.45
480,1.48,0.89,4.62
481,0.51,0.67,5.33
482,1.09,1.09,4.3
483,1.12,1.49,5.0
484,0.97,0.75,5.53
485,0.85,1.07,5.37
486,0.89,1.53,4.31
487,0.76,0.99,2.26
488,0.71,1.09,3.46
489,1.07,1.28,4.13
490,0.62,1.34,3.03
491,0.67,1.41,2.7
492,0.43,2.19,2.1
493,0.57,1.96,2.04
494,0.32,1.94,1.72
495,0.35,1.47,1.99
496,0.26,1.91,1.82
497,0.26,2.38,1.25
498,0.11,1.54,1.37
499,0.05,2.31,1.16
500,0.0,1.4,1.12
