id,xloc,yloc
174,-32.52,-3.91
175,-32.51,-3.91
176,-32.5,-3.91
177,-32.49,-3.91
178,-32.48,-3.91
179,-32.47,-3.91
180,-32.46,-3.91
181,-32.45,-3.91
182,-32.44,-3.91
183,-32.43,-3.91
184,-32.42,-3.91
185,-32.41,-3.91
186,-32.4,-3.91
187,-32.39,-3.91
188,-32.38,-3.91
189,-32.37,-3.91
190,-32.36,-3.91
191,-32.35,-3.91
192,-32.34,-3.91
193,-32.33,-3.91
194,-32.32,-3.91
195,-32.31,-3.91
196,-32.3,-3.91
197,-32.29,-3.91
198,-32.28,-3.91
199,-32.27,-3.91
200,-32.26,-3.91
201,-32.65,-3.9
202,-32.64,-3.9
203,-32.63,-3.9
204,-32.62,-3.9
205,-32.61,-3.9
206,-32.6,-3.9
207,-32.59,-3.9
208,-32.58,-3.9
209,-32.57,-3.9
210,-32.56,-3.9
211,-32.55,-3.9
212,-32.54,-3.9
213,-32.53,-3.9
214,-32.52,-3.9
215,-32.51,-3.9
216,-32.5,-3.9
217,-32.49,-3.9
218,-32.48,-3.9
219,-32.47,-3.9
220,-32.46,-3.9
221,-32.45,-3.9
222,-32.44,-3.9
223,-32.43,-3.9
224,-32.42,-3.9
225,-32.41,-3.9
226,-32.4,-3.9
227,-32.39,-3.9
228,-32.38,-3.9
229,-32.37,-3.9
230,-32.36,-3.9
231,-32.35,-3.9
232,-32.34,-3.9
233,-32.33,-3.9
234,-32.32,-3.9
235,-32.31,-3.9
236,-32.3,-3.9
237,-32.29,-3.9
238,-32.28,-3.9
239,-32.27,-3.9
240,-32.26,-3.9
241,-32.65,-3.89
242,-32.64,-3.89
243,-32.63,-3.89
244,-32.62,-3.89
245,-32.61,-3.89
246,-32.6,-3.89
247,-32.59,-3.89
248,-32.58,-3.89
249,-32.57,-3.89
250,-32.56,-3.89
251,-32.55,-3.89
252,-32.54,-3.89
253,-32.53,-3.89
254,-32.52,-3.89
255,-32.51,-3.89
256,-32.5,-3.89
257,-32.49,-3.89
258,-32.48,-3.89
259,-32.47,-3.89
260,-32.46,-3.89
261,-32.45,-3.89
262,-32.44,-3.89
263,-32.43,-3.89
264,-32.42,-3.89
265,-32.41,-3.89
266,-32.4,-3.89
267,-32.39,-3.89
268,-32.38,-3.89
269,-32.37,-3.89
270,-32.36,-3.89
271,-32.35,-3.89
272,-32.34,-3.89
273,-32.33,-3.89
274,-32.32,-3.89
275,-32.31,-3.89
276,-32.3,-3.89
277,-32.29,-3.89
278,-32.28,-3.89
279,-32.27,-3.89
280,-32.26,-3.89
281,-32.65,-3.88
282,-32.64,-3.88
283,-32.63,-3.88
284,-32.62,-3.88
285,-32.61,-3.88
286,-32.6,-3.88
287,-32.59,-3.88
288,-32.58,-3.88
289,-32.57,-3.88
290,-32.56,-3.88
291,-32.55,-3.88
292,-32.54,-3.88
293,-32.53,-3.88
294,-32.52,-3.88
295,-32.51,-3.88
296,-32.5,-3.88
297,-32.49,-3.88
298,-32.48,-3.88
299,-32.47,-3.88
300,-32.46,-3.88
301,-32.45,-3.88
302,-32.44,-3.88
303,-32.43,-3.88
304,-32.42,-3.88
305,-32.41,-3.88
306,-32.4,-3.88
307,-32.39,-3.88
308,-32.38,-3.88
309,-32.37,-3.88
310,-32.36,-3.88
311,-32.35,-3.88
312,-32.34,-3.88
313,-32.33,-3.88
314,-32.32,-3.88
315,-32.31,-3.88
316,-32.3,-3.88
317,-32.29,-3.88
318,-32.28,-3.88
319,-32.27,-3.88
320,-32.26,-3.88
321,-32.65,-3.87
322,-32.64,-3.87
323,-32.63,-3.87
324,-32.62,-3.87
325,-32.61,-3.87
326,-32.6,-3.87
327,-32.59,-3.87
328,-32.58,-3.87
329,-32.57,-3.87
330,-32.56,-3.87
331,-32.55,-3.87
332,-32.54,-3.87
333,-32.53,-3.87
334,-32.52,-3.87
335,-32.51,-3.87
336,-32.5,-3.87
337,-32.49,-3.87
338,-32.48,-3.87
339,-32.47,-3.87
340,-32.46,-3.87
341,-32.45,-3.87
342,-32.44,-3.87
343,-32.43,-3.87
344,-32.42,-3.87
345,-32.41,-3.87
346,-32.4,-3.87
347,-32.39,-3.87
348,-32.38,-3.87
349,-32.37,-3.87
350,-32.36,-3.87
351,-32.35,-3.87
352,-32.34,-3.87
353,-32.33,-3.87
354,-32.32,-3.87
355,-32.31,-3.87
356,-32.3,-3.87
357,-32.29,-3.87
358,-32.28,-3.87
359,-32.27,-3.87
360,-32.26,-3.87
361,-32.65,-3.86
362,-32.64,-3.86
363,-32.63,-3.86
364,-32.62,-3.86
365,-32.61,-3.86
366,-32.6,-3.86
367,-32.59,-3.86
368,-32.58,-3.86
369,-32.57,-3.86
370,-32.56,-3.86
371,-32.55,-3.86
372,-32.54,-3.86
373,-32.53,-3.86
374,-32.52,-3.86
375,-32.51,-3.86
376,-32.5,-3.86
377,-32.49,-3.86
378,-32.48,-3.86
379,-32.47,-3.86
380,-32.46,-3.86
381,-32.45,-3.86
382,-32.44,-3.86
383,-32.43,-3.86
384,-32.42,-3.86
385,-32.41,-3.86
386,-32.4,-3.86
387,-32.39,-3.86
388,-32.38,-3.86
389,-32.37,-3.86
390,-32.36,-3.86
391,-32.35,-3.86
392,-32.34,-3.86
393,-32.33,-3.86
394,-32.32,-3.86
395,-32.31,-3.86
396,-32.3,-3.86
397,-32.29,-3.86
398,-32.28,-3.86
399,-32.27,-3.86
400,-32.26,-3.86
401,-32.65,-3.85
402,-32.64,-3.85
403,-32.63,-3.85
404,-32.62,-3.85
405,-32.61,-3.85
406,-32.6,-3.85
407,-32.59,-3.85
408,-32.58,-3.85
409,-32.57,-3.85
410,-32.56,-3.85
411,-32.55,-3.85
412,-32.54,-3.85
413,-32.53,-3.85
414,-32.52,-3.85
415,-32.51,-3.85
416,-32.5,-3.85
417,-32.49,-3.85
418,-32.48,-3.85
419,-32.47,-3.85
420,-32.46,-3.85
421,-32.45,-3.85
422,-32.44,-3.85
423,-32.43,-3.85
424,-32.42,-3.85
425,-32.41,-3.85
426,-32.4,-3.85
427,-32.39,-3.85
428,-32.38,-3.85
429,-32.37,-3.85
430,-32.36,-3.85
431,-32.35,-3.85
432,-32.34,-3.85
433,-32.33,-3.85
434,-32.32,-3.85
435,-32.31,-3.85
436,-32.3,-3.85
437,-32.29,-3.85
438,-32.28,-3.85
439,-32.27,-3.85
440,-32.26,-3.85
441,-32.65,-3.84
442,-32.64,-3.84
443,-32.63,-3.84
444,-32.62,-3.84
445,-32.61,-3.84
446,-32.6,-3.84
447,-32.59,-3.84
448,-32.58,-3.84
449,-32.57,-3.84
450,-32.56,-3.84
451,-32.55,-3.84
452,-32.54,-3.84
453,-32.53,-3.84
454,-32.52,-3.84
455,-32.51,-3.84
456,-32.5,-3.84
457,-32.49,-3.84
458,-32.48,-3.84
459,-32.47,-3.84
460,-32.46,-3.84
461,-32.45,-3.84
462,-32.44,-3.84
463,-32.43,-3.84
464,-32.42,-3.84
465,-32.41,-3.84
466,-32.4,-3.84
467,-32.39,-3.84
468,-32.38,-3.84
469,-32.37,-3.84
470,-32.36,-3.84
471,-32.35,-3.84
472,-32.34,-3.84
473,-32.33,-3.84
474,-32.32,-3.84
475,-32.31,-3.84
476,-32.3,-3.84
477,-32.29,-3.84
478,-32.28,-3.84
479,-32.27,-3.84
480,-32.26,-3.84
481,-32.65,-3.83
482,-32.64,-3.83
483,-32.63,-3.83
484,-32.62,-3.83
485,-32.61,-3.83
486,-32.6,-3.83
487,-32.59,-3.83
488,-32.58,-3.83
489,-32.57,-3.83
490,-32.56,-3.83
491,-32.55,-3.83
492,-32.54,-3.83
493,-32.53,-3.83
494,-32.52,-3.83
495,-32.51,-3.83
496,-32.5,-3.83
497,-32.49,-3.83
498,-32.48,-3.83
499,-32.47,-3.83
500,-32.46,-3.83
501,-32.45,-3.83
502,-32.44,-3.83
503,-32.43,-3.83
504,-32.42,-3.83
505,-32.41,-3.83
506,-32.4,-3.83
507,-32.39,-3.83
508,-32.38,-3.83
509,-32.37,-3.83
510,-32.36,-3.83
511,-32.35,-3.83
512,-32.34,-3.83
513,-32.33,-3.83
514,-32.32,-3.83
515,-32.31,-3.83
516,-32.3,-3.83
517,-32.29,-3.83
518,-32.28,-3.83
519,-32.27,-3.83
520,-32.26,-3.83
521,-32.65,-3.82
522,-32.64,-3.82
523,-32.63,-3.82
524,-32.62,-3.82
525,-32.61,-3.82
526,-32.6,-3.82
527,-32.59,-3.82
528,-32.58,-3.82
529,-32.57,-3.82
530,-32.56,-3.82
531,-32.55,-3.82
532,-32.54,-3.82
533,-32.53,-3.82
534,-32.52,-3.82
535,-32.51,-3.82
536,-32.5,-3.82
537,-32.49,-3.82
538,-32.48,-3.82
539,-32.47,-3.82
540,-32.46,-3.82
541,-32.45,-3.82
542,-32.44,-3.82
543,-32.43,-3.82
544,-32.42,-3.82
545,-32.41,-3.82
546,-32.4,-3.82
547,-32.39,-3.82
548,-32.38,-3.82
549,-32.37,-3.82
550,-32.36,-3.82
551,-32.35,-3.82
552,-32.34,-3.82
553,-32.33,-3.82
554,-32.32,-3.82
555,-32.31,-3.82
556,-32.3,-3.82
557,-32.29,-3.82
558,-32.28,-3.82
559,-32.27,-3.82
560,-32.26,-3.82
561,-32.65,-3.81
562,-32.64,-3.81
563,-32.63,-3.81
564,-32.62,-3.81
565,-32.61,-3.81
566,-32.6,-3.81
567,-32.59,-3.81
568,-32.58,-3.81
569,-32.57,-3.81
570,-32.56,-3.81
571,-32.55,-3.81
572,-32.54,-3.81
573,-32.53,-3.81
574,-32.52,-3.81
575,-32.51,-3.81
576,-32.5,-3.81
577,-32.49,-3.81
578,-32.48,-3.81
579,-32.47,-3.81
580,-32.46,-3.81
581,-32.45,-3.81
582,-32.44,-3.81
583,-32.43,-3.81
584,-32.42,-3.81
585,-32.41,-3.81
586,-32.4,-3.81
587,-32.39,-3.81
588,-32.38,-3.81
589,-32.37,-3.81
590,-32.36,-3.81
591,-32.35,-3.81
592,-32.34,-3.81
593,-32.33,-3.81
594,-32.32,-3.81
595,-32.31,-3.81
596,-32.3,-3.81
597,-32.29,-3.81
598,-32.28,-3.81
599,-32.27,-3.81
600,-32.26,-3.81
601,-32.65,-3.8
602,-32.64,-3.8
603,-32.63,-3.8
604,-32.62,-3.8
605,-32.61,-3.8
606,-32.6,-3.8
607,-32.59,-3.8
608,-32.58,-3.8
609,-32.57,-3.8
610,-32.56,-3.8
611,-32.55,-3.8
612,-32.54,-3.8
613,-32.53,-3.8
614,-32.52,-3.8
615,-32.51,-3.8
616,-32.5,-3.8
617,-32.49,-3.8
618,-32.48,-3.8
619,-32.47,-3.8
620,-32.46,-3.8
621,-32.45,-3.8
622,-32.44,-3.8
623,-32.43,-3.8
624,-32.42,-3.8
625,-32.41,-3.8
626,-32.4,-3.8
627,-32.39,-3.8
628,-32.38,-3.8
629,-32.37,-3.8
630,-32.36,-3.8
631,-32.35,-3.8
632,-32.34,-3.8
633,-32.33,-3.8
634,-32.32,-3.8
635,-32.31,-3.8
636,-32.3,-3.8
637,-32.29,-3.8
638,-32.28,-3.8
639,-32.27,-3.8
640,-32.26,-3.8
641,-32.65,-3.79
642,-32.64,-3.79
643,-32.63,-3.79
644,-32.62,-3.79
645,-32.61,-3.79
646,-32.6,-3.79
647,-32.59,-3.79
648,-32.58,-3.79
649,-32.57,-3.79
650,-32.56,-3.79
651,-32.55,-3.79
652,-32.54,-3.79
653,-32.53,-3.79
654,-32.52,-3.79
655,-32.51,-3.79
656,-32.5,-3.79
657,-32.49,-3.79
658,-32.48,-3.79
659,-32.47,-3.79
660,-32.46,-3.79
661,-32.45,-3.79
662,-32.44,-3.79
663,-32.43,-3.79
664,-32.42,-3.79
665,-32.41,-3.79
666,-32.4,-3.79
667,-32.39,-3.79
668,-32.38,-3.79
669,-32.37,-3.79
670,-32.36,-3.79
671,-32.35,-3.79
672,-32.34,-3.79
673,-32.33,-3.79
674,-32.32,-3.79
675,-32.31,-3.79
676,-32.3,-3.79
677,-32.29,-3.79
678,-32.28,-3.79
679,-32.27,-3.79
680,-32.26,-3.79
681,-32.65,-3.78
682,-32.64,-3.78
683,-32.63,-3.78
684,-32.62,-3.78
685,-32.61,-3.78
686,-32.6,-3.78
687,-32.59,-3.78
688,-32.58,-3.78
689,-32.57,-3.78
690,-32.56,-3.78
691,-32.55,-3.78
692,-32.54,-3.78
693,-32.53,-3.78
694,-32.52,-3.78
695,-32.51,-3.78
696,-32.5,-3.78
697,-32.49,-3.78
698,-32.48,-3.78
699,-32.47,-3.78
700,-32.46,-3.78
701,-32.45,-3.78
702,-32.44,-3.78
703,-32.43,-3.78
704,-32.42,-3.78
705,-32.41,-3.78
706,-32.4,-3.78
707,-32.39,-3.78
708,-32.38,-3.78
709,-32.37,-3.78
710,-32.36,-3.78
711,-32.35,-3.78
712,-32.34,-3.78
713,-32.33,-3.78
714,-32.32,-3.78
715,-32.31,-3.78
716,-32.3,-3.78
717,-32.29,-3.78
718,-32.28,-3.78
719,-32.27,-3.78
720,-32.26,-3.78
721,-32.65,-3.77
722,-32.64,-3.77
723,-32.63,-3.77
724,-32.62,-3.77
725,-32.61,-3.77
726,-32.6,-3.77
727,-32.59,-3.77
728,-32.58,-3.77
729,-32.57,-3.77
730,-32.56,-3.77
731,-32.55,-3.77
732,-32.54,-3.77
733,-32.53,-3.77
734,-32.52,-3.77
735,-32.51,-3.77
736,-32.5,-3.77
737,-32.49,-3.77
738,-32.48,-3.77
739,-32.47,-3.77
740,-32.46,-3.77
741,-32.45,-3.77
742,-32.44,-3.77
743,-32.43,-3.77
744,-32.42,-3.77
745,-32.41,-3.77
746,-32.4,-3.77
747,-32.39,-3.77
748,-32.38,-3.77
749,-32.37,-3.77
750,-32.36,-3.77
751,-32.35,-3.77
752,-32.34,-3.77
753,-32.33,-3.77
754,-32.32,-3.77
755,-32.31,-3.77
756,-32.3,-3.77
757,-32.29,-3.77
758,-32.28,-3.77
759,-32.27,-3.77
760,-32.26,-3.77
761,-32.65,-3.76
762,-32.64,-3.76
763,-32.63,-3.76
764,-32.62,-3.76
765,-32.61,-3.76
766,-32.6,-3.76
767,-32.59,-3.76
768,-32.58,-3.76
769,-32.57,-3.76
770,-32.56,-3.76
771,-32.55,-3.76
772,-32.54,-3.76
773,-32.53,-3.76
774,-32.52,-3.76
775,-32.51,-3.76
776,-32.5,-3.76
777,-32.49,-3.76
778,-32.48,-3.76
779,-32.47,-3.76
780,-32.46,-3.76
781,-32.45,-3.76
782,-32.44,-3.76
783,-32.43,-3.76
784,-32.42,-3.76
785,-32.41,-3.76
786,-32.4,-3.76
787,-32.39,-3.76
788,-32.38,-3.76
789,-32.37,-3.76
790,-32.36,-3.76
791,-32.35,-3.76
792,-32.34,-3.76
793,-32.33,-3.76
794,-32.32,-3.76
795,-32.31,-3.76
796,-32.3,-3.76
797,-32.29,-3.76
798,-32.28,-3.76
799,-32.27,-3.76
800,-32.26,-3.76
801,-32.65,-3.75
802,-32.64,-3.75
803,-32.63,-3.75
804,-32.62,-3.75
805,-32.61,-3.75
806,-32.6,-3.75
807,-32.59,-3.75
808,-32.58,-3.75
809,-32.57,-3.75
810,-32.56,-3.75
811,-32.55,-3.75
812,-32.54,-3.75
813,-32.53,-3.75
814,-32.52,-3.75
815,-32.51,-3.75
816,-32.5,-3.75
817,-32.49,-3.75
818,-32.48,-3.75
819,-32.47,-3.75
820,-32.46,-3.75
821,-32.45,-3.75
822,-32.44,-3.75
823,-32.43,-3.75
824,-32.42,-3.75
825,-32.41,-3.75
826,-32.4,-3.75
827,-32.39,-3.75
828,-32.38,-3.75
829,-32.37,-3.75
830,-32.36,-3.75
831,-32.35,-3.75
832,-32.34,-3.75
833,-32.33,-3.75
834,-32.32,-3.75
835,-32.31,-3.75
836,-32.3,-3.75
837,-32.29,-3.75
838,-32.28,-3.75
839,-32.27,-3.75
840,-32.26,-3.75
841,-32.65,-3.74
842,-32.64,-3.74
843,-32.63,-3.74
844,-32.62,-3.74
845,-32.61,-3.74
846,-32.6,-3.74
847,-32.59,-3.74
848,-32.58,-3.74
849,-32.57,-3.74
850,-32.56,-3.74
851,-32.55,-3.74
852,-32.54,-3.74
853,-32.53,-3.74
854,-32.52,-3.74
855,-32.51,-3.74
856,-32.5,-3.74
857,-32.49,-3.74
858,-32.48,-3.74
859,-32.47,-3.74
860,-32.46,-3.74
861,-32.45,-3.74
862,-32.44,-3.74
863,-32.43,-3.74
864,-32.42,-3.74
865,-32.41,-3.74
866,-32.4,-3.74
867,-32.39,-3.74
868,-32.38,-3.74
869,-32.37,-3.74
870,-32.36,-3.74
871,-32.35,-3.74
872,-32.34,-3.74
873,-32.33,-3.74
874,-32.32,-3.74
875,-32.31,-3.74
876,-32.3,-3.74
877,-32.29,-3.74
878,-32.28,-3.74
879,-32.27,-3.74
880,-32.26,-3.74
881,-32.65,-3.73
882,-32.64,-3.73
883,-32.63,-3.73
884,-32.62,-3.73
885,-32.61,-3.73
886,-32.6,-3.73
887,-32.59,-3.73
888,-32.58,-3.73
889,-32.57,-3.73
890,-32.56,-3.73
891,-32.55,-3.73
892,-32.54,-3.73
893,-32.53,-3.73
894,-32.52,-3.73
895,-32.51,-3.73
896,-32.5,-3.73
897,-32.49,-3.73
898,-32.48,-3.73
899,-32.47,-3.73
900,-32.46,-3.73
901,-32.45,-3.73
902,-32.44,-3.73
903,-32.43,-3.73
904,-32.42,-3.73
905,-32.41,-3.73
906,-32.4,-3.73
907,-32.39,-3.73
908,-32.38,-3.73
909,-32.37,-3.73
910,-32.36,-3.73
911,-32.35,-3.73
912,-32.34,-3.73
913,-32.33,-3.73
914,-32.32,-3.73
915,-32.31,-3.73
916,-32.3,-3.73
917,-32.29,-3.73
918,-32.28,-3.73
919,-32.27,-3.73
920,-32.26,-3.73
921,-32.65,-3.72
922,-32.64,-3.72
923,-32.63,-3.72
924,-32.62,-3.72
925,-32.61,-3.72
926,-32.6,-3.72
927,-32.59,-3.72
928,-32.58,-3.72
929,-32.57,-3.72
930,-32.56,-3.72
931,-32.55,-3.72
932,-32.54,-3.72
933,-32.53,-3.72
934,-32.52,-3.72
935,-32.51,-3.72
936,-32.5,-3.72
937,-32.49,-3.72
938,-32.48,-3.72
939,-32.47,-3.72
940,-32.46,-3.72
941,-32.45,-3.72
942,-32.44,-3.72
943,-32.43,-3.72
944,-32.42,-3.72
945,-32.41,-3.72
946,-32.4,-3.72
947,-32.39,-3.72
948,-32.38,-3.72
949,-32.37,-3.72
950,-32.36,-3.72
951,-32.35,-3.72
952,-32.34,-3.72
953,-32.33,-3.72
954,-32.32,-3.72
955,-32.31,-3.72
956,-32.3,-3.72
957,-32.29,-3.72
958,-32.28,-3.72
959,-32.27,-3.72
960,-32.26,-3.72
961,-32.65,-3.71
962,-32.64,-3.71
963,-32.63,-3.71
964,-32.62,-3.71
965,-32.61,-3.71
966,-32.6,-3.71
967,-32.59,-3.71
968,-32.58,-3.71
969,-32.57,-3.71
970,-32.56,-3.71
971,-32.55,-3.71
972,-32.54,-3.71
973,-32.53,-3.71
974,-32.52,-3.71
975,-32.51,-3.71
976,-32.5,-3.71
977,-32.49,-3.71
978,-32.48,-3.71
979,-32.47,-3.71
980,-32.46,-3.71
981,-32.45,-3.71
982,-32.44,-3.71
983,-32.43,-3.71
984,-32.42,-3.71
985,-32.41,-3.71
986,-32.4,-3.71
987,-32.39,-3.71
988,-32.38,-3.71
989,-32.37,-3.71
990,-32.36,-3.71
991,-32.35,-3.71
992,-32.34,-3.71
993,-32.33,-3.71
994,-32.32,-3.71
995,-32.31,-3.71
996,-32.3,-3.71
997,-32.29,-3.71
998,-32.28,-3.71
999,-32.27,-3.71
1000,-32.26,-3.71
